年度,餐飲業別,業者名稱,營業地址,等級
"100","自助餐業","聖母健康會館","臺東縣臺東市南京路77號","良"
"100","自助餐業","聖母健康農莊","臺東縣臺東市知本路二段370號","良"
"100","醫院附設","聖母醫院","臺東縣臺東市杭州街2號","優"
"100","醫院附設","財團法人佛教慈濟綜合醫院關山分院","臺東縣關山鎮和平路125-5號","良"
"100","醫院附設","署立台東醫院","臺東縣臺東市五權街1號","普"
"100","觀光旅館","娜路彎大酒店公司","臺東縣臺東市連航路66號","優"
"100","一般旅館","日暉國際渡假村","臺東縣池上鄉新興村新興107號","良"
"100","團膳業","龍港餐飲有限公司","臺東縣臺東市松江路一段178號","優"
"100","烘焙業","大翔蛋糕麵包專賣店","臺東縣臺東市中興路二段417巷3號","普"
"100","觀光旅館飯店","大億麗緻國際酒店","台南市中西區西門路一段660號","優級"
"100","一般餐廳","小園日本料理","台南市新營區健康路25號","優級"
"100","觀光旅館飯店","台南大飯店","台南市中西區成功路1號","優級"
"100","宴席餐廳","台糖長榮酒店(台南)","台南市東區中華東路三段336巷6號","優級"
"100","宴席餐廳","民雄海產餐廳","台南市新營區隋唐街200號","優級"
"100","宴席餐廳","東東粵菜餐廳","台南市北區北安路一段145-2號","優級"
"100","一般餐廳","長春健康素食連鎖-大同店","台南市東區大同路一段201號","優級"
"100","推廣多蔬低卡健康餐業者","長春健康素食連鎖-崇德店","台南市東區崇德路781號","優級"
"100","觀光旅館飯店","香格里拉台南遠東國際大飯店","台南市東區大學路西段89號","優級"
"100","宴席餐廳","桂田酒店","台南市永康區永安一街99號","優級"
"100","宴席餐廳","桃山餐廳","台南市南區健康路二段460號","優級"
"100","宴席餐廳","富霖宴會館","台南市安平區華平路458號","優級"
"100","宴席餐廳","敬義堂京晏餐廳","台南市白河區河東里84之5之6號","優級"
"100","宴席餐廳","總理大餐廳-南科分店","台南市新市區南科3路26號","優級"
"100","宴席餐廳","丸三海津餐廳","台南市中西區中華西路二段206號","佳級"
"100","宴席餐廳","尖山埤江南渡假村","台南市柳營區旭山里60號","佳級"
"100","一般餐廳","尚格複合式餐飲","台南市鹽水區北門路1巷55號1樓","佳級"
"100","宴席餐廳","金冠台菜海鮮餐廳","台南市仁德區中正路三段355號","佳級"
"100","一般餐廳","長春健康素食連鎖-金樺店","台南市南區金華路三段101號","佳級"
"100","宴席餐廳","長春健康素食連鎖-宴席部","台南市南區大同路二段676號","佳級"
"100","一般餐廳","長春健康素食連鎖-開元店","台南市北區開元路355之3號","佳級"
"100","宴席餐廳","阿霞飯店","台南市中西區忠義路二段84巷7號","佳級"
"100","宴席餐廳","活佛素食餐館","台南市中西區中華西路二段650號","佳級"
"100","推廣多蔬低卡健康餐業者","家禾便當(安南店)","台南市安南區海佃路一段355號","佳級"
"100","推廣多蔬低卡健康餐業者","家禾便當(柳營店)","台南市柳營區東昇村中山西路1段9號","佳級"
"100","宴席餐廳","海中寶中華料理餐廳","台南市永康區永大路二段1446號","佳級"
"100","觀光旅館飯店","情定大飯店","台南市仁德區中正路3段92號","佳級"
"100","宴席餐廳","富霖餐廳","台南市安平區永華路2段551號","佳級"
"100","宴席餐廳","富麗世代餐廳","台南市東區東寧路500號2樓","佳級"
"100","宴席餐廳","曾文山芙蓉渡假大酒店","台南市楠西區密枝里密枝102-5號","佳級"
"100","宴席餐廳","華宴餐廳","台南市永康區中正北路179號","佳級"
"100","一般餐廳","街役場古蹟餐坊","台南市新化區中正路500號","佳級"
"100","宴席餐廳","新萬香小吃部","台南市善化區民生路432號","佳級"
"100","一般餐廳","楊哥楊嫂肉粽店","台南市中西區慶中街41號","佳級"
"100","宴席餐廳","溪南春休閒渡假漁村","台南市七股區溪南里42-1號","佳級"
"100","宴席餐廳","福樓股份有限公司","台南市中西區永華路1段300號","佳級"
"100","一般餐廳","綠色空間","台南市玉井區沙田25-66號(余清芳紀念碑)","佳級"
"100","一般餐廳","歐米亞複合式餐廳","台南市新營區健康路149號","佳級"
"100","宴席餐廳","濃園滿漢餐廳","台南市東區長榮路二段248號","佳級"
"100","一般餐廳","藍色鴨子簡餐飲","台南市東山區中興南路78號","佳級"
"100","觀光旅館飯店","關子嶺統茂溫泉會館","台南市白河區關嶺里28號","佳級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王文賢店","台南市北區文賢路1106號","佳級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王開元店","台南市北區開元路138號","佳級"
"100","一般餐廳","Jack Wu gourmet","台南市安平區建平17街255號","良級"
"100","一般餐廳","Tomato義式餐廳","台南市東區東寧路51號2樓","良級"
"100","一般餐廳","上海好味道小籠湯包店","台南市東區東安路26號","良級"
"100","宴席餐廳","中國青年救國團曾文青年活動中心","台南市楠西區密枝里密枝村70-1號","良級"
"100","一般餐廳","古都碗粿小吃店","台南市東區東門路二段303號","良級"
"100","觀光旅館飯店","台南商務會館","台南市永康區中正北路347號","良級"
"100","一般餐廳","永恆天詩咖啡館","台南市永華路二段812號","良級"
"100","一般餐廳","周氏蝦捲","台南市安平區安平路408-1","良級"
"100","宴席餐廳","府城食府餐飲店","台南市華平路152號","良級"
"100","宴席餐廳","東東宴會式場","台南市安平區華平路158號","良級"
"100","一般餐廳","長春健康素食連鎖-民族店","台南市中西區民族路三段274號","良級"
"100","一般餐廳","品香肉粽","台南市東區崇德路358號(工廠)","良級"
"100","宴席餐廳","唐莊餐廳(唐莊興業有限公司)","台南市東區長榮路一段208號","良級"
"100","推廣多蔬低卡健康餐業者","家禾便當(白河店)","台南市白河區中正路72-1號","良級"
"100","推廣多蔬低卡健康餐業者","家禾便當(佳里店)","台南市佳里區新生路363號","良級"
"100","推廣多蔬低卡健康餐業者","家禾便當(金華店)","台南市南區金華路一段550號","良級"
"100","推廣多蔬低卡健康餐業者","家禾便當(崇德店)","台南市東區崇德路659-1號","良級"
"100","推廣多蔬低卡健康餐業者","家禾便當(灣裡店)","台南市南區灣裡路174號","良級"
"100","一般餐廳","柴記鴨肉(新都店)","台南市南區新都路552號","良級"
"100","一般餐廳","泰悅坊","台南市安平區慶平路539號B1","良級"
"100","宴席餐廳","海口現撈餐廳","台南市新營區南興里新進路2段215-8號","良級"
"100","一般餐廳","凱比吉餐廳","台南市善化區光復一街51號","良級"
"100","一般餐廳","堤卡異國料理","台南市佳里區新生路35號","良級"
"100","一般餐廳","楊哥楊嫂肉粽慶平店","台南市北區慶平街141號","良級"
"100","宴席餐廳","葉陶陽坊餐廳","台南市新化區東榮里信義路54號1樓","良級"
"100","一般餐廳","銀座日式料理","台南市永康區永大路2段936號","良級"
"100","宴席餐廳","慶平海產店","台南市安平區安億路462號","良級"
"100","一般餐廳","翰林緣蔬食","台南市麻豆區民族路1號","良級"
"100","一般餐廳","顏氏火雞肉飯","台南市北區北安路一段145-1號","良級"
"100","一般餐廳","藝術轉角","台南市南區健康路1段77號","良級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王大同店","台南市東區大同路二段１９５號","良級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王北安店","台南市北區北安路一段93號","良級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王西門店","台南市中西區西門路一段484號","良級"
"100","推廣多蔬低卡健康餐業者","竇爸雞腿王東門店","台南市東區東門路二段281號","良級"
"100","一般餐廳","咔滋咔滋","台南市東區長榮路三段121號","良級"
"100","宴席餐廳","長進餐廳","澎湖縣馬公市民族路9號","優"
"100","宴席餐廳","雅霖大飯店","澎湖縣馬公市同和路100號","優"
"100","宴席餐廳","龍星海鮮餐廳","澎湖縣馬公市治平路15-6號","優"
"100","宴席餐廳","元泰大飯店","澎湖縣馬公市新店路477號","優"
"100","宴席餐廳","阿東餐廳","澎湖縣馬公市新店路6巷6號","優"
"100","宴席餐廳","清心飲食店","澎湖縣西嶼鄉池東村77-2號","優"
"100","一般餐廳","星月灣","澎湖縣西嶼鄉大池村131號","優"
"100","宴席餐廳","海豚灣大飯店","澎湖縣馬公市東文里文山路216號","良"
"100","宴席餐廳","海域餐廳","澎湖縣馬公市民福路6號","良"
"100","宴席餐廳","順成海鮮餐廳","澎湖縣馬公市民福路99號","良"
"100","宴席餐廳","百世多麗花園酒店","澎湖縣馬公市新店路420號","良"
"100","一般餐廳","金國海鮮餐廳","澎湖縣馬公市水源路2-12號","良"
"100","一般餐廳","原味花菜干餐廳","澎湖縣馬公市東文里4-2號","良"
"100","一般餐廳","澎湖668海鮮","澎湖縣馬公市信義路9巷36號","良"
"100","一般餐廳","北海岸小吃部","澎湖縣白沙鄉後寮村104-18號2F","良"
"100","宴席餐廳","自強小吃部","澎湖縣馬公市信義路43號","普"
"100","一般餐廳","福慶樓","澎湖縣馬公市三民路5號","普"
"100","一般餐廳","紅瓦小棧","澎湖縣馬公市石泉里15-1號","普"
"100","一般餐廳","海洋渡假村","澎湖縣馬公市臨海路3號","普"
"100","一般餐廳","西嶼餐廳","澎湖縣西嶼鄉池西村176-3號","普"
"99","","基隆港海產樓","基隆市信義區信二路181號1‧2樓",""
"99","","喝咖啡的地方","基隆市信義區信一路141巷7號",""
"99","","佛緣居火車迴轉鍋","基隆市信義區深美街152號",""
"99","","新北都大飯店","基隆市中正區信二路319號",""
"99","","山月亭輕食煮義店","基隆市中正區中正路18號",""
"99","","鍋大爺","基隆市仁愛區愛一路35號1樓",""
"99","","韓碧樓","基隆市中山區復興路160號",""
"99","","鮮世界庭園餐廳","基隆市安樂區樂利三街21-1號1樓",""
"99","","尚品小吃店","基隆市暖暖區暖暖街157號",""
"99","","暖暖小館","基隆市暖暖區暖暖街159號",""
"99","","苗栗客家菜館","基隆市暖暖區東碇路505號",""
"99","","新鮮小吃店","基隆市信義區信一路141巷21號",""
"99","","阿惠飲食店","基隆市信義區東信路71號",""
"99","","小文魯肉飯","基隆市信義區東信路158-3號",""
"99","","阿惠便當（孝三店）","基隆市仁愛區孝三路57號",""
"99","","上好味自助餐","基隆市仁愛區愛二路60號",""
"99","","名鄉港式燒腊店","基隆市安樂區基金一路124號1樓",""
"99","","名鄉港式燒腊店（七堵店)","基隆市七堵區明德一路67號",""
"99","","楓葉麵包店","基隆市信義區東信路158-2號",""
"99","","泉利米香","基隆市信義區信二路219號",""
"99","","大麥穗法式烘焙坊","基隆市中正區新豐街371號1樓",""
"99","","蜜都牛軋糖","基隆市中正區義二路2巷15號",""
"99","","連珍食品有限公司","基隆市仁愛區愛二路42號1樓",""
"99","","亞都蛋糕","基隆市仁愛區仁二路259號1-2樓",""
"99","","麥格烘焙坊","基隆市中山區復興路162號",""
"99","","江福記餅店","基隆市中山區安一路68號",""
"99","","亞都蛋糕(安一店)","基隆市中山區安一路81號",""
"99","","頂好超市","基隆市安樂區安樂路二段164號B1",""
"99","","卡奈法國烘焙屋","基隆市安樂區樂利三街21-1號1樓",""
"99","","潘朵拉麵包坊","基隆市安樂區基金ㄧ路122號",""
"99","","昶錡創意麵點美食坊","基隆市七堵區明德一路176號",""
"99","","披薩客外送專賣店","基隆市七堵區明德一路352號",""
"99","","大餅世家","基隆市暖暖區源遠路249巷179之1號",""
"99","","晃福西點蛋糕坊","基隆市暖暖區暖暖街227號",""
"99","","珍味香食品行","基隆市暖暖區暖暖街182號",""
"99","","50嵐綠茶冷飲專賣店","基隆市七堵區明德一路175號1樓",""
"99","","50嵐綠茶連鎖專賣店","基隆市仁愛區愛四路1號1樓",""
"99","","都可CoCo","基隆市七堵區百三街60號1樓",""
"99","","CoCo都可冷飲店","基隆市七堵區自治街12號1樓",""
"99","","COME BUY","基隆市中正區中正路816號1樓",""
"99","","COME BUY","基隆市安樂區安一路108號1樓",""
