工作地址,發證日期起,發證日期迄,職類等級,任職單位
"高雄市楠梓區藍田路288號1樓","1050428","1090427","中餐烹調丙級","王品餐飲股份有限公司西堤高雄家樂福楠梓店"
"臺南市善化區南科北路1之1號","1050428","1090427","中餐烹調丙級","百寶物企業社"
"臺南市台南市永康區中正南路738號","1050428","1090427","中餐烹調丙級","祺琳池上飯包"
"臺南市台中市北屯區文昌三街10號","1050428","1090427","中餐烹調乙級","莊SAWA割烹日式料理"
"臺南市大武街42之1號","1050428","1090427","中餐烹調丙級","全家香自助餐"
"臺南市大武街42之1號","1050428","1090427","中餐烹調丙級","全家香自助餐"
"臺南市永康區中正路99號","1050428","1090427","中餐烹調丙級","正一美食廚房"
"臺南市永康區中正路928號","1050428","1090427","中餐烹調丙級","台南小南雞腿排骨飯"
"臺南市安平區永華路二段349號","1050428","1090427","中餐烹調丙級","今牛座溫體健康爐"
"臺南市永康區新興街131號","1050428","1090427","中餐烹調丙級","七股美食專賣店"
"彰化縣彰化市和調里工校街33號","1050428","1090427","中餐烹調丙級","仁德素食館"
"臺中市西屯區台灣大道四段1038號","1050428","1090427","中餐烹調丙級","王品餐飲股份有限公司西堤台中東海分公司"
"臺北市萬華區雙園街62號","1050428","1090427","中餐烹調丙級","雙園街羊肉炒麵"
"臺北市中正區重慶南路1段58號2樓","1050428","1090427","中餐烹調丙級","王品餐飲股份有限公司(陶板屋)台北重慶南分公司"
"楠梓區卓越路2號","1030816","1070815","中餐烹調丙級","紅蕃茄餐飲事業有限公司"
"屏東縣內埔鄉內埔村中興路233巷30號","1030402","1070401","中餐烹調丙級","天香素食"
"屏東縣枋山鄉楓港村舊莊路105號","1030926","1070925","中餐烹調丙級","火車池上飯包"
"屏東縣屏東市橋南里工業五路7號","1041023","1081022","中餐烹調丙級",""
"屏東縣潮州鎮泗林里開元路2巷1號","1040501","1080430","中餐烹調丙級","四林國小"
"屏東縣潮州鎮四維路570號","1031129","1071128","中餐烹調丙級","佛光山潮州講堂"
"高雄市燕巢區金山里鞍平巷3-1號","1041025","1081024","中餐烹調丙級","高雄市燕巢區金山社區發展協會"
"屏東縣潮州鎮介壽路14號","1040421","1080420","中餐烹調丙級","屏東縣餐飲業職業工會"
"屏東縣潮州鎮九塊里復興路115-2號","1030924","1070923","中餐烹調丙級",""
"屏東縣潮州鎮泗林里開元路2巷1號","1040617","1080616","中餐烹調丙級","四林國小"
"屏東縣東港鎮興農里(路)1-23號","1031230","1071229","中餐烹調丙級",""
"屏東縣東港鎮中正路216號","1030903","1070902","中餐烹調丙級","晉升便當"
"屏東縣內埔鄉豐田村興中二巷26號","1030921","1070920","中餐烹調丙級","大聚便當有限公司"
"屏東縣南州鄉同安村同安路69號","1040228","1080227","中餐烹調丙級",""
"新北市永和區中興街80號","1050916","1090915","中餐烹調丙級","財團法人天主教耕莘醫院永和分院"
"屏東縣東港鎮興農里(路)1-23號","1030921","1070920","中餐烹調丙級","天青合食品股份有限公司"
"屏東縣內埔鄉豐田村興中二巷26號","1030811","1070810","中餐烹調丙級","大聚便當有限公司"
"屏東縣東港鎮興農里(路)1-23號","1040212","1080211","中餐烹調丙級","天青合食品股份有限公司"
"屏東縣內埔鄉學人路129號","1031012","1071011","中餐烹調丙級","吉祥美食"
"屏東縣萬丹鄉新庄村新庄路391巷138號","1030427","1070426","中餐烹調丙級","屏東-外燴服務工作人員職業工會"
"屏東縣東港鎮興農里(路)1-23號","1030930","1070929","中餐烹調丙級","天青合食品股份有限公司"
"高雄市大寮區後庄里民順街1號","1030707","1070706","中餐烹調乙級","高雄仁愛之家"
"高雄市大寮區後庄里民順街1號","1030707","1070706","中餐烹調丙級","高雄仁愛之家"
"高雄市前鎮區瑞隆路100號","1061108","1101107","中餐烹調丙級","高雄市瑞豐國小"
"屏東縣長治鄉繁華村水源路7之3號","1031212","1071211","中餐烹調丙級","屏東縣立德生幼兒園"
"屏東縣屏東市大連里豐榮街50巷2號","1041009","1081008","中餐烹調丙級","世敏便當"
"屏東縣屏東市信義路262號","1030910","1070909","中餐烹調丙級","屏東-信義國小"
"內埔鄉屏東縣內埔鄉新東路168-2號","1030721","1070720","中餐烹調丙級","大聚便當有限公司"
"屏東縣長治鄉中興路490巷5號","1030721","1070720","中餐烹調丙級","屏東縣梅花便當"
"屏東縣長治鄉崙上村490巷5號","1040506","1080505","中餐烹調丙級","屏東縣梅花便當"
"屏東縣長治鄉崙上村中興路490巷5號","1030721","1070720","中餐烹調丙級","梅花便當"
"屏東縣長治鄉崙上村中興路490巷5號","1030721","1070720","中餐烹調丙級","屏東縣梅花便當"
"屏東縣屏東市長春街115號","1030811","1070810","中餐烹調丙級","社團法人屏東縣竹葉林身心障礙關懷協會"
"屏東縣萬丹鄉萬新路1497號","1050915","1090914","中餐烹調丙級","屏東縣萬丹國小"
"屏東縣屏東市橋南里工業五路7號","1030721","1070720","中餐烹調丙級","阿米多福食品有限公司"
"雲林縣水林鄉水北村水林路12號","1040530","1080529","中餐烹調丙級",""
"屏東縣竹田鄉竹田村公正路35號","1031221","1071220","中餐烹調丙級","屏東縣竹田國小"
"屏東縣內埔鄉興南村育文路73號","1030829","1070828","中餐烹調丙級","屏東縣立育英國民小學"
"屏東縣內埔鄉興中二巷26號","1060609","1100608","中餐烹調丙級",""
"臺北市士林區凱旋路61巷4弄9號","1030206","1070205","中餐烹調丙級","台北市立陽明教養院"
"臺北市內湖區成功路二段325號","1050107","1090106","中餐烹調丙級",""
"桃園市蘆竹區海山路2段156巷22號","1030114","1070113","中餐烹調丙級","華膳空廚股份有限公司"
"宜蘭縣宜蘭市東港路17-58號","1031002","1071001","中餐烹調丙級",""
"屏東縣竹田鄉竹田村公正路35號","1050331","1090330","中餐烹調丙級","竹田國小"
"桃園市龍潭區龍潭區高原里高原路891號","1050429","1090428","中餐烹調丙級","小人國企業股份有限公司"
"臺北市中正區重慶南路一段99號9樓","1050429","1090428","中餐烹調丙級","忕吉小吃股份有限公司"
"南投縣仁愛鄉定遠新村28號","1050429","1090428","中餐烹調丙級","紙箱王有限公司(清境店)"
"新北市鶯歌區永明街133號","1050429","1090428","中餐烹調丙級","欣聖食品有限公司"
"臺中市西屯區台灣大道三段301號10樓","1050429","1090428","中餐烹調丙級","瓦城泰統(股)公司-台中三越"
"臺南市中西區成功路1號","1050429","1090428","中餐烹調丙級","台南大飯店"
"臺中市西屯區台灣大道三段301號10樓","1050429","1090428","中餐烹調丙級","瓦城泰統(股)公司-台中三越"
"臺中市西區公益路111號","1050429","1090428","中餐烹調丙級","屋馬美食有限公司"
"桃園市楊梅區中山北路2段459號","1050429","1090428","中餐烹調丙級","味香小吃店"
"桃園市桃園區南華街66號","1050429","1090428","中餐烹調丙級","王品西堤桃園南華店"
"桃園市桃園區南華街66號","1050429","1090428","中餐烹調丙級","王品西堤桃園南華店"
"臺中市西區台灣大道二段405號","1050429","1090428","中餐烹調丙級","王品餐飲股份有限公司義塔台中台灣大道店"
"臺中市西屯區福星北路18號","1050429","1090428","中餐烹調丙級","玖芳資產管理股份有限公司"
"臺中市西屯區福星北路18號","1050429","1090428","中餐烹調丙級","玖芳資產管理股份有限公司"
"臺中市西屯區福星北路18號","1050429","1090428","中餐烹調丙級","玖芳資產管理股份有限公司"
"臺北市中山區中山北路2段37之1號","1050429","1090428","中餐烹調丙級","老爺大酒店"
"臺中市西屯區市政北一路1號","1050429","1090428","中餐烹調乙級","王品餐飲(股)公司舒果台中市政北分公司"
"彰化縣秀水鄉安溪村花秀路246號","1050429","1090428","中餐烹調丙級","志宏食品股份有限公司"
"臺北市中山區中山北路二段39巷3號","1040114","1080113","中餐烹調丙級","晶華國際酒店(股)公司"
"臺南市安平區安平路408-1號","1040106","1080105","中餐烹調丙級","周氏蝦捲有限公司"
"臺北市中山區中山北路二段39巷3號","1040114","1080113","西餐烹調丙級","晶華國際酒店(股)公司"
"新北市五股區五權路49號","1040106","1080105","中餐烹調丙級","宏遠國際餐飲股份有限公司"
"臺南市安平區安平路408-1號","1040106","1080105","中餐烹調丙級","周氏蝦捲有限公司"
"臺北市中山區中山北路二段39巷3號","1040114","1080113","中餐烹調丙級","晶華國際酒店(股)公司"
"臺南市安平區安平路408-1號","1040106","1080105","中餐烹調丙級","周氏蝦捲有限公司"
"臺北市中山區中山北路二段39巷3號","1040114","1080113","西餐烹調丙級","晶華國際酒店(股)公司"
"臺南市安平區安平路408-1號","1040106","1080105","中餐烹調丙級","周氏蝦捲有限公司"
"臺北市大安區師大路9號B1","1040106","1080105","中餐烹調丙級","全方位食品行"
"臺北市大安區師大路9號B1","1040106","1080105","中餐烹調丙級","全方位食品行"
"臺北市大安區師大路9號B1","1040106","1080105","中餐烹調丙級","全方位食品行"
"臺南市北區長榮路5段277號","1040107","1080106","中餐烹調丙級","台南市大光國小廚工"
"臺北市大安區基隆路四段43號","1040107","1080106","中餐烹調丙級","品客快餐"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市西屯區朝富路232號2樓","1040107","1080106","中餐烹調丙級","薰衣草森林股份有限公司"
"臺中市北屯區民政里芳庭路1號","1040107","1080106","中餐烹調丙級","心之芳庭股份有限公司"
"臺北市信義區松壽路2號","1040107","1080106","中餐烹調丙級","台北君悅大飯店"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市中山區敬業三路22號2樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-美麗華店"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市松山區民生東路三段158號B1","1041124","1081123","中餐烹調丙級","冠茂餐廳股份有限公司-民生店"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市中山區敬業三路22號2樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-美麗華店"
"臺北市松山區民生東路三段158號B1","1041124","1081123","中餐烹調丙級","冠茂餐廳股份有限公司-民生店"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市松山區民生東路三段158號B1","1041124","1081123","中餐烹調丙級","冠茂餐廳股份有限公司-民生店"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市中正區杭州南路1段15-1號5樓","1041124","1081123","中餐烹調丙級","食昌企業股份有限公司-杭州店"
"臺北市中山區敬業三路22號2樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-美麗華店"
"臺北市中正區北平西路3號2樓","1041124","1081123","西餐烹調丙級","詩特莉食品股份有限公司-北平西路"
"臺北市中山區南京西路15號7樓","1041124","1081123","中餐烹調丙級","瓦城泰統股份有限公司-南西店"
"臺北市大同區承德路1段1號","1041124","1081123","中餐烹調丙級","共同存在國際餐飲股份有限公司-京站店"
"臺北市萬華區成都路81號6樓","1041124","1081123","中餐烹調丙級","星聚點文創股份有限公司"
"臺北市大同區承德路1段1號","1041124","1081123","中餐烹調丙級","共同存在國際餐飲股份有限公司-京站店"
"臺北市萬華區成都路81號6樓","1041124","1081123","中餐烹調丙級","星聚點文創股份有限公司"
"臺北市內湖區新湖三路268號3樓","1041117","1081116","中餐烹調丙級","福容大飯店股份有限公司"
"臺北市大同區重慶北路2段171號1樓","1041124","1081123","中餐烹調丙級","百八魚場餐飲(股)公司-家樂福重慶店"
"臺北市大同區重慶北路2段171號1樓","1041124","1081123","中餐烹調丙級","百八魚場餐飲(股)公司-家樂福重慶店"
"臺北市大安區敦化南路二段203號B2","1041124","1081123","中餐烹調丙級","食昌企業股份有限公司-遠企店"
"臺北市大安區敦化南路二段203號B2","1041124","1081123","中餐烹調丙級","食昌企業股份有限公司-遠企店"
"臺北市大安區敦化南路二段203號B2","1041124","1081123","中餐烹調丙級","食昌企業股份有限公司-遠企店"
"桃園市中壢區環中東路267號","1041125","1081124","中餐烹調丙級","欣和泰企業股份有限公司"
"桃園市中壢區環中東路267號","1041125","1081124","中餐烹調丙級","欣和泰企業股份有限公司"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"臺中市西區公益路68號B1","1041125","1081124","中餐烹調丙級","金色三麥餐飲(股)公司-勤美誠品店"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"桃園市大溪區日新路166號","1041125","1081124","中餐烹調丙級","笠復威斯汀股份有限公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"桃園市桃園區南平路166號","1041125","1081124","中餐烹調丙級","其心餐飲(股)公司"
"桃園市大溪區日新路166號","1041125","1081124","西餐烹調丙級","笠復威斯汀股份有限公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺北市信義區松壽路2號","1040107","1080106","中餐烹調丙級","台北君悅大飯店"
"臺南市將軍區長沙里146-10號","1040107","1080106","中餐烹調丙級","豐的海鮮漁府"
"臺南市將軍區長沙里146-10號","1040107","1080106","中餐烹調丙級","豐的海鮮漁府"
"臺南市將軍區長沙里146-10號","1040107","1080106","中餐烹調丙級","豐的海鮮漁府"
"臺北市中山區敬業三路123號","1040107","1080106","中餐烹調丙級","天仁茶業股份有限公司"
"臺北市中山區敬業三路123號","1040107","1080106","中餐烹調丙級","天仁茶業股份有限公司"
"臺北市中山區敬業三路123號","1040107","1080106","中餐烹調丙級","天仁茶業股份有限公司"
"桃園市中壢區樹籽路8號","1040107","1080106","中餐烹調丙級","香港商南芳莊園有限公司台灣分公司"
"臺北市中山區敬業三路123號","1040107","1080106","中餐烹調丙級","天仁茶業股份有限公司"
"高雄市岡山區岡山路380之1號","1040107","1080106","中餐烹調丙級","鶴澍便當店"
"臺北市信義區松德路309號","1040108","1080107","中餐烹調丙級","臺北市立聯合醫院-松德院區"
"高雄市小港區崇文路23號","1040108","1080107","中餐烹調丙級","奇珍自助餐"
"屏東縣崁頂鄉北勢村後廍路24-10號","1030711","1070710","中餐烹調丙級","軒成食品有限公司"
"屏東縣東港鎮興農路1-23號","1021215","1061214","中餐烹調丙級",""
"桃園縣中壢市環南路301巷16號7樓之6","1021221","1061220","中餐烹調丙級",""
"桃園縣中壢市正光三街77號","1021228","1061227","中餐烹調丙級","永得有限公司"
"屏東縣屏東市工業區工業五路7號","1040328","1080327","中餐烹調乙級",""
"新北市中和區中正路291號","1030720","1070719","中餐烹調丙級",""
"內埔鄉屏東縣內埔鄉新東路168-2號","1030811","1070810","中餐烹調丙級","大聚便當有限公司"
"內埔鄉屏東縣內埔鄉新東路168-2號","1030811","1070810","中餐烹調丙級","大聚便當有限公司"
"內埔鄉屏東縣內埔鄉新東路168-2號","1030811","1070810","中餐烹調丙級","大聚便當有限公司"
"高雄市岡山區劉厝路134巷3號","1030925","1070924","中餐烹調丙級","高雄市外燴"
"屏東縣崁頂鄉北勢村後廍路24之10號","1030811","1070810","中餐烹調丙級","鮮大師食品有限公司"
"屏東縣崁頂鄉北勢村後廍路24之10號","1030811","1070810","中餐烹調丙級","鮮大師食品有限公司"
"花蓮縣吉安鄉吉興一街412巷4號","1060506","1100505","中餐烹調丙級","津吉有限公司"
"桃園市桃園區健行路39號","1040531","1080530","中餐烹調丙級",""
"高雄市楠梓區德賢路380巷26號","1041230","1081229","中餐烹調丙級","高雄市餐飲工會-小吃"
"花蓮市美工路15號","1050215","1090214","中餐烹調丙級","香又香餐盒食品有限公司"
"花蓮縣花蓮市美工六街38號","1030317","1070316","中餐烹調丙級","華王股份有限公司"
"花蓮市美工路15號","1030928","1070927","中餐烹調丙級","香又香餐盒食品有限公司"
"花蓮縣花蓮市花蓮縣花蓮市美工路15號","1041102","1081101","中餐烹調丙級","香又香餐盒食品有限公司"
"臺東縣台東市仁昌街9巷2弄5號","1030624","1070623","中餐烹調丙級","龍港餐廳"
"桃園市八德區榮興路1100號","1051129","1091128","中餐烹調丙級","春豪興業有限公司派駐八德榮譽國民之家"
"高雄市茄萣區和平路3段8號(外燴)","1021210","1061209","中餐烹調丙級","外燴-無一定工作地點"
"臺東縣卑南鄉溫泉村龍泉路30之2號","1031024","1071023","中餐烹調乙級","高野大飯店股份有限公司"
"臺東縣卑南鄉溫泉村龍泉路30之2號","1031024","1071023","中餐烹調丙級","高野大飯店股份有限公司"
"臺東縣臺東市博愛路362巷18號","1031207","1071206","中餐烹調丙級","地景.澤行館"
"西區大業路100號","1030405","1070404","中餐烹調丙級","台中市大業國中"
"臺東縣臺東市連航路66號","1030930","1070929","中餐烹調乙級",""
"臺東縣臺東市連航路66號","1030925","1070924","中餐烹調丙級",""
"新北市新莊區壽山路33-22號","1030625","1070624","中餐烹調丙級","鼎正有限公司"
"臺東縣臺東市連航路66號","1030925","1070924","中餐烹調丙級",""
"臺東縣台東縣","1030511","1070510","中餐烹調丙級","海靖餐廳"
"新北市汐止區大同路一段235號","1040828","1080827","中餐烹調乙級","上喜好料理精緻餐廳"
"桃園市中壢區少康二街15號1樓","1030227","1070226","中餐烹調丙級",""
"臺東縣池上鄉福文村大同路68之1號","1030624","1070623","中餐烹調丙級","龍港餐廳"
"","1030123","1070122","中餐烹調丙級","龍港餐廳"
"臺東縣台東市新生路195號","1030805","1070804","中餐烹調丙級",""
"花蓮縣花蓮市民權路2-2號","1040325","1080324","中餐烹調丙級","花蓮縣私立黎明教養院"
"","1040325","1080324","中餐烹調丙級",""
"臺東縣臺東市復興路38號","1040708","1080707","中餐烹調丙級","高野大飯店股份有限公司臺東分公司"
"臺東縣臺東市大道路1號","1060303","1100302","中餐烹調丙級","龍港餐廳"
"臺南市中西區中華西路2段650號(活佛素食餐館)","1060731","1100730","中餐烹調丙級","活佛素食餐館"
"臺東縣臺東市新生路195號","1061006","1101005","中餐烹調乙級","台東縣農會東農餐廳"
"臺東縣台東市四維路一段488巷27弄1號","1030304","1070303","中餐烹調丙級",""
"高雄市岡山區柳橋東路18巷17號1樓","1040506","1080505","中餐烹調丙級","池上小吃部"
"臺東縣台中市中正路104號","1060319","1100318","中餐烹調丙級",""
"臺東縣台東市新展街23巷3弄37號3樓","1040420","1080419","中餐烹調丙級",""
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"桃園市桃園區南平路166號","1041125","1081124","中餐烹調丙級","其心餐飲(股)公司"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"桃園市桃園區南平路166號","1041125","1081124","中餐烹調丙級","其心餐飲(股)公司"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"桃園市桃園區南平路166號","1041125","1081124","中餐烹調丙級","其心餐飲(股)公司"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"臺南市中西區和意路1號","1041125","1081124","中餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺中市西區公益路68號B1","1041125","1081124","西餐烹調丙級","金色三麥餐飲(股)公司-勤美誠品店"
"桃園市大溪區日新路166號","1041125","1081124","西餐烹調丙級","笠復威斯汀股份有限公司"
"臺南市中西區和意路1號","1041125","1081124","西餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"桃園市大溪區日新路166號","1041125","1081124","中餐烹調丙級","笠復威斯汀股份有限公司"
"臺南市中西區和意路1號","1041125","1081124","西餐烹調丙級","晶華國際酒店股份有限公司台南分公司"
"臺南市中西區台南市中西區和意路1號","1041125","1081124","中餐烹調丙級","台南晶英酒店"
"新北市淡水區中山北路二段383號3樓","1041125","1081124","中餐烹調丙級","統一上都股份有限公司-淡水門市"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"桃園市大溪區日新路166號","1041125","1081124","中餐烹調丙級","笠復威斯汀股份有限公司"
"臺中市西區公益路68號B1","1041125","1081124","中餐烹調丙級","金色三麥餐飲(股)公司-勤美誠品店"
"臺北市中山區復興北路86號3樓","1041125","1081124","中餐烹調丙級","台灣日食企業有限公司"
"高雄市新興區七賢二路16號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司七賢店"
"宜蘭縣宜蘭市民權路二段36號","1041202","1081201","中餐烹調丙級","榮江股份有限公司新月分公司-蘭城晶英酒店"
"新北市板橋區中山路一段7號2樓","1041125","1081124","中餐烹調丙級","王品餐飲股份有限公司"
"宜蘭縣羅東鎮和平路95號","1041202","1081201","中餐烹調丙級","來富自助餐"
"宜蘭縣員山鄉惠民路342號","1041101","1081031","中餐烹調丙級","全順餐盒食品工廠"
"宜蘭縣員山鄉惠民路342號","1041126","1081125","中餐烹調丙級","全順餐盒食品工廠"
"臺東縣卑南鄉溫泉村龍泉路113巷23號","1041125","1081124","中餐烹調丙級","知本老爺大酒店股份有限公司"
"桃園市桃園區大有路189號8樓","1041125","1081124","中餐烹調丙級","瓦城泰統(股)公司-桃園中正餐廳"
"新竹縣竹北市光明一路93號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"臺中市北屯區民政里北坑巷21-8號","1041125","1081124","中餐烹調丙級","台中國際育樂股份有限公司"
"臺北市內湖區港墘路221巷35號4F","1041125","1081124","中餐烹調丙級","天蔥國際股份有限公司"
"臺北市內湖區港墘路221巷35號4F","1041125","1081124","中餐烹調丙級","天蔥國際股份有限公司"
"臺中市西屯區福雅路95號","1041125","1081124","中餐烹調丙級","王品餐飲股份有限公司藝奇台中福雅分公司"
"新北市板橋區新站路28號","1041125","1081124","中餐烹調丙級","瓦城泰統股份有限公司板橋大遠百"
"臺中市西屯區福雅路95號","1041125","1081124","中餐烹調丙級","王品餐飲股份有限公司藝奇台中福雅分公司"
"臺中市西屯區福雅路95號","1041125","1081124","中餐烹調丙級","王品餐飲股份有限公司藝奇台中福雅分公司"
"臺北市內湖區港墘路221巷35號4F","1041125","1081124","中餐烹調丙級","天蔥國際股份有限公司"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"臺中市西區公益路68號B1","1041125","1081124","中餐烹調丙級","金色三麥餐飲(股)公司-勤美誠品店"
"臺北市內湖區港墘路221巷35號4F","1041125","1081124","中餐烹調丙級","天蔥國際股份有限公司"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"臺中市南屯區文心路一段431號","1041125","1081124","中餐烹調丙級","烤狀猿燒肉店文心店"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"臺北市內湖區港墘路221巷35號4F","1041125","1081124","中餐烹調丙級","天蔥國際股份有限公司"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"桃園市中壢區中園路二段509號4樓","1041125","1081124","中餐烹調丙級","瓦城泰統(股)公司-中壢大江餐廳"
"新北市板橋區新站路28號3樓","1041125","1081124","中餐烹調丙級","統一午茶風光股份有限公司-遠百板橋門市"
"新竹縣竹北市光明一路93號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"臺北市中山區中山北路二段24-3號","1041127","1081126","中餐烹調丙級","蔥月股份有限公司-新葡苑台北中山店"
"新竹縣竹北市光明一路93號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"臺北市南港區經貿二路186-1號C棟1樓","1041127","1081126","中餐烹調丙級","瓦城泰統股份有限公司-非常泰南港中信店"
"新竹縣竹北市光明一路93號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"臺北市大安區仁愛路四段300巷17弄3號","1041127","1081126","中餐烹調丙級","明德素食園"
"新竹縣竹北市光明一路93號","1041125","1081124","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"桃園市中壢區元化路357號8樓","1041126","1081125","中餐烹調丙級","瓦城泰統股份有限公司中壢sogo"
"臺東縣臺東市連航路66號","1041126","1081125","中餐烹調丙級","娜路彎大酒店"
"臺北市士林區德行西路5號","1041126","1081125","中餐烹調丙級","温德德式烘焙餐館"
"桃園市大園區航站南路15號B1","1041126","1081125","中餐烹調丙級","睿和企業有限公司"
"臺北市士林區德行西路5號","1041126","1081125","中餐烹調丙級","温德德式烘焙餐館"
"新竹市中央路229號7樓","1041126","1081125","中餐烹調丙級","金田餐飲股份有限公司-總公司"
"桃園市楊梅區大平街42號","1041126","1081125","中餐烹調丙級","大楊梅鵝莊"
"臺北市士林區德行西路5號","1041126","1081125","中餐烹調丙級","温德德式烘焙餐館"
"新竹市中央路229號7樓","1041126","1081125","中餐烹調丙級","金田餐飲股份有限公司-總公司"
"臺北市士林區德行西路5號","1041126","1081125","中餐烹調丙級","温德德式烘焙餐館"
"桃園市楊梅區大平街42號","1041126","1081125","中餐烹調丙級","大楊梅鵝莊"
"臺東縣卑南鄉溫泉村龍泉路113巷23號","1041126","1081125","中餐烹調丙級","知本老爺大酒店股份有限公司"
"臺北市士林區德行西路5號","1041126","1081125","西餐烹調丙級","温德德式烘焙餐館"
"新竹縣竹北市光明一路93號","1041126","1081125","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"臺北市士林區德行西路5號","1041126","1081125","西餐烹調丙級","温德德式烘焙餐館"
"桃園市楊梅區大平街42號","1041126","1081125","中餐烹調丙級","大楊梅鵝莊"
"屏東縣內埔鄉黎明村西淇路177號","1041126","1081125","中餐烹調丙級","屏東縣黎明國小"
"臺北市士林區德行西路5號","1041126","1081125","西餐烹調丙級","温德德式烘焙餐館"
"屏東縣內埔鄉黎明村西淇路177號","1041126","1081125","中餐烹調丙級","屏東縣黎明國小"
"新竹縣竹北市光明一路93號","1041126","1081125","中餐烹調丙級","鑫鼎王餐飲(股)公司光明店"
"屏東縣內埔鄉黎明村西淇路177號","1041126","1081125","中餐烹調丙級","屏東縣黎明國小"
